An aluminum can manufacturer entered into negotiations with an aluminum sheeting supplier to supply the manufacturer's requirements of aluminum sheeting. After extensive discussions," the parties signed the following agreement on June 1:""The supplier agrees to supply all of the manufacturer's requirements of aluminum sheeting for a period of two years beginning on August 1"," at a price of $3. 00 per unit. ""On June 16, the manufacturer notified the supplier that it would need a delivery of 2,000 units by August 1 to accommodate its needs. The supplier informed the manufacturer that it did not contemplate such high requirements, since its plant's capacity was only 2,800 per month. Moreover, the supplier pointed out that in order to meet the manufacturer's order of 2,000 units, it would probably lose two long-time customers, whose outstanding orders would have to be canceled. After a week of negotiations, on June 23 the supplier orally agreed to deliver 2,000 units of sheeting to the manufacturer by August 1. The parties then signed the following contract:""The supplier agrees to supply all of the manufacturer's requirements of aluminum sheeting for a period of two years beginning August 1, at a price of $3. 50 per unit. The manufacturer agrees that it will require a minimum of 800 units in every month of the agreement. ""On June 25 the supplier notified its two longtime customers that it was canceling their August orders (of 800 units) because of other contract commitments. Which of the following is the most accurate statement regarding the written agreement between the parties on June 23?,The agreement constituted a valid modification of their June 1 contract.,The agreement was unenforceable, since the supplier was under a pre-existing duty to supply the manufacturer with the sheeting under their June 1 contract.,The agreement constituted an enforceable reformation of their June 1 contract.",The agreement was unenforceable, since there was no new consideration.,A,https://github.com/hendrycks/test,professional_law_test.csv,166,0.171
What can be used more than one time?,coal,soda bottle,gas,oil,B,https://github.com/hendrycks/test,obqa.csv,500,0.171
What should a student do when a glass beaker shatters during a laboratory experiment?,Notify the teacher.,Sweep the pieces into a pile.,Pick up the pieces and throw them away.,Leave it until the experiment is complete.,A,https://github.com/hendrycks/test,arc_easy.csv,217,0.171
Which class of elements best conducts electricity?,metals,nonmetals,semimetals,noble (inert) gases,A,https://github.com/hendrycks/test,arc_easy.csv,807,0.171
After reviewing the end-user computing (EUC) policy of an organization, an internal auditor audits the actuarial function and notices that some minimum control requirements are missing. Which of the following is a risk of using potentially incorrect enduser developed files?,"Management places the same degree of reliance on the files as they do on files generated from mainframe systems.,Management receives limited information for decision making due to a lack of flexibility in EUC files.",Management is unable to respond to competitive pressures quickly.,Management continues to incur additional cost because it takes more hours to do the tasks using EUC.,A,https://github.com/hendrycks/test,professional_accounting_test.csv,77,0.171
Portable energy is useful for,soda bottles,drool,cascading style sheets,cattle prods,D,https://github.com/hendrycks/test,obqa.csv,3437,0.171
Which of the following terms applies to IQ tests?,achievement,standardized,projective,triarchic,B,https://github.com/hendrycks/test,high_school_psychology_test.csv,14,0.171
To calculate distance divided by time you would need a,multi-meter,speedometer,Geiger counter,seismograph,B,https://github.com/hendrycks/test,obqa.csv,4667,0.17
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,https://github.com/hendrycks/test,electrical_engineering_test.csv,29,0.17
As a sled runs off the snow and on to the asphalt it's runners start,fly off,turn sideways,to heat up,cooling down,C,https://github.com/hendrycks/test,obqa.csv,3404,0.17
A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk?????s total kinetic energy is rotational kinetic energy?,"1/4,1/3",2-1???,3-2???,B,https://github.com/hendrycks/test,college_physics_test.csv,91,0.17
The primary purpose of a(n) ____________ is to obtain detailed information about job requirements in order to facilitate decisions related to compensation.,needs assessment,organizational analysis,job analysis,job evaluation,D,https://github.com/hendrycks/test,professional_psychology_test.csv,218,0.17
A car rounds a corner and the driver taps the breaks. The breaks being tapped causes,the car to slip,the car to float,the car to die,the car to speed up,A,https://github.com/hendrycks/test,obqa.csv,1894,0.17
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,https://github.com/hendrycks/test,management_test.csv,55,0.17
Pushing an object requires what?,wind,water,heavy exertion,flowers,C,https://github.com/hendrycks/test,obqa.csv,1280,0.17
In a system of a body, this thing is broken down into smaller pieces to be effectively used:,"wax,nutriment",stones,glass,B,https://github.com/hendrycks/test,obqa.csv,4195,0.17
Heat, light," and sound are all different forms of ___.,fuel,energy",matter,electricity,B,https://github.com/hendrycks/test,arc_hard.csv,31,0.17
According to Cicero, the most practical branch of philosophy deals with:,"logic.,natural science.",moral duties.,expedience.,C,https://github.com/hendrycks/test,philosophy_test.csv,161,0.17
According to Moore, the most fundamental question in all of ethics is:,"whether life is worth living.,whether God exists.",how ?????good????? is to be defined.,whether morality is objective.,C,https://github.com/hendrycks/test,philosophy_test.csv,82,0.17
Bladder washout solution should be:,warm.,cold.,refrigerated.,room temperature.,D,https://github.com/hendrycks/test,clinical_knowledge_test.csv,90,0.169
Which of the following relies on vibrating matter to work?,soda cans,dog food,baseball caps,violas,D,https://github.com/hendrycks/test,obqa.csv,2761,0.169
A scientist working on a new package design wants to use a material that is highly recyclable, biodegradable," and inexpensive. The best material for the package design is,aluminum.,cardboard.",plastic.,glass.,B,https://github.com/hendrycks/test,arc_hard.csv,978,0.169
Which of the following is found in all living organisms?,cell,organ,organ system,tissue,A,https://github.com/hendrycks/test,science_middle.csv,194,0.169
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,https://github.com/hendrycks/test,high_school_geography_test.csv,18,0.169
Which pair of English and metric units has most nearly the same value?,liter and quart,gram and ounce,kilogram and pound,kilometer and mile,A,https://github.com/hendrycks/test,arc_easy.csv,2107,0.169
An electric motor has a label on it that reads: Input: 120V AC, 1.0 Amps," 60 Hz - Efficiency - 75%. At what constant speed can the motor lift up a 6 kg mass?,0.5 m/s,1.0 m/s",1.5 m/s,2.0 m/s,C,https://github.com/hendrycks/test,high_school_physics_test.csv,93,0.169
Which form of energy is found in food?,chemical,electrical,sound,mechanical,A,https://github.com/hendrycks/test,science_elementary.csv,352,0.169
Which are all likely enabled by rock folding?,oak trees," waterfalls, TVs,rivers, lightning bolts, fire,the Himalayas, spelunking, and valleys,cats, prairies", dogs, birds,C,https://github.com/hendrycks/test,obqa.csv,4785,0.169
